ParkName,ParkCode,LocationID,Lat_DD,Lon_DD,PeriodID,SampleYear,Species,CoverClass,MidRange
Pea Ridge National Military Park,PERI,PERI_InvPla_25,36.45,-94.04,PERIInvPla2021Aug16,2021,ROMU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_25,36.45,-94.04,PERIInvPla2021Aug16,2021,LECU,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_25,36.45,-94.04,PERIInvPla2021Aug16,2021,BRRA2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_25,36.45,-94.04,PERIInvPla2021Aug16,2021,JUVI,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_25,36.45,-94.04,PERIInvPla2021Aug16,2021,LIGUS2,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_26,36.45,-94.04,PERIInvPla2006Sep13,2006,JUVI,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_26,36.45,-94.04,PERIInvPla2013Aug19,2013,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_26,36.45,-94.04,PERIInvPla2018Jul30,2018,JUVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_27,36.46,-94.04,PERIInvPla2006Sep13,2006,LECU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_27,36.46,-94.04,PERIInvPla2006Sep13,2006,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_27,36.46,-94.04,PERIInvPla2006Sep13,2006,JUVI,9,3000.00
Pea Ridge National Military Park,PERI,PERI_InvPla_27,36.46,-94.04,PERIInvPla2013Aug19,2013,JUVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_27,36.46,-94.04,PERIInvPla2013Aug19,2013,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_27,36.46,-94.04,PERIInvPla2018Jul30,2018,ROMU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_27,36.46,-94.04,PERIInvPla2018Jul30,2018,JUVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_27,36.46,-94.04,PERIInvPla2021Aug16,2021,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_27,36.46,-94.04,PERIInvPla2021Aug16,2021,LECU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_27,36.46,-94.04,PERIInvPla2021Aug16,2021,VETH,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2006Sep13,2006,JUVI,9,3000.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2006Sep13,2006,LECU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2006Sep13,2006,POCO,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2006Sep13,2006,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2013Aug19,2013,LECU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2013Aug19,2013,JUVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2013Aug19,2013,ROMU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2018Jul30,2018,LIGUS2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2018Jul30,2018,JUVI,7,3000.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2018Jul30,2018,ROMU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2018Jul30,2018,LECU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2021Aug16,2021,JUVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2021Aug16,2021,LECU,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2021Aug16,2021,POPR,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_28,36.46,-94.04,PERIInvPla2021Aug16,2021,CANU4,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_29,36.46,-94.03,PERIInvPla2013Aug19,2013,JUVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_29,36.46,-94.03,PERIInvPla2018Jul30,2018,MIVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_29,36.46,-94.03,PERIInvPla2018Jul30,2018,JUVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_29,36.46,-94.03,PERIInvPla2021Aug16,2021,JUVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_29,36.46,-94.03,PERIInvPla2021Aug16,2021,MIVI,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_29,36.46,-94.03,PERIInvPla2021Aug16,2021,LIGUS2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_30,36.46,-94.03,PERIInvPla2006Sep13,2006,JUVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_30,36.46,-94.03,PERIInvPla2013Aug19,2013,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_30,36.46,-94.03,PERIInvPla2018Jul30,2018,MIVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_30,36.46,-94.03,PERIInvPla2018Jul30,2018,JUVI,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_30,36.46,-94.03,PERIInvPla2021Aug16,2021,JUVI,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_31,36.47,-94.03,PERIInvPla2013Aug19,2013,JUVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_31,36.47,-94.03,PERIInvPla2018Jul30,2018,MIVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_31,36.47,-94.03,PERIInvPla2018Jul30,2018,JUVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_31,36.47,-94.03,PERIInvPla2018Jul30,2018,ROMU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_31,36.47,-94.03,PERIInvPla2021Aug16,2021,JUVI,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_31,36.47,-94.03,PERIInvPla2021Aug16,2021,MIVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2006Sep13,2006,JUVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2013Aug19,2013,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2013Aug19,2013,SCAR7,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2018Jul30,2018,SCAR7,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2018Jul30,2018,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2018Jul30,2018,MIVI,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2018Jul30,2018,LIGUS2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2018Jul30,2018,ROMU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2018Jul30,2018,LECU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2021Aug16,2021,MIVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_36,36.45,-94.04,PERIInvPla2021Aug16,2021,JUVI,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2006Sep13,2006,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2006Sep13,2006,JUVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2006Sep13,2006,LECU,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2006Sep13,2006,LOLIU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2013Aug19,2013,SCAR7,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2013Aug19,2013,BRRA2,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2013Aug19,2013,LECU,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2013Aug19,2013,JUVI,7,3000.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2018Jul30,2018,JUVI,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2018Jul30,2018,VETH,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2018Jul30,2018,SCAR7,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2018Jul30,2018,LECU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2018Jul30,2018,SOHA,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2018Jul30,2018,POPR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2018Jul30,2018,TOAR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2018Jul30,2018,BRRA2,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2018Jul30,2018,GLTR,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2021Aug16,2021,LECU,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2021Aug16,2021,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2021Aug16,2021,BRRA2,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2021Aug16,2021,POPR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2021Aug16,2021,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2021Aug16,2021,SCAR7,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2021Aug16,2021,LOJA,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2021Aug16,2021,MIVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2021Aug16,2021,VETH,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_37,36.45,-94.04,PERIInvPla2021Aug16,2021,TOAR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2006Sep13,2006,LECU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2006Sep13,2006,JUVI,9,3000.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2006Sep13,2006,LOJA,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2006Sep13,2006,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2006Sep13,2006,LIGUS2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2013Aug19,2013,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2013Aug19,2013,POPR,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2013Aug19,2013,LOJA,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2013Aug19,2013,LECU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2013Aug19,2013,BRST2,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2013Aug19,2013,JUVI,7,3000.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2013Aug19,2013,SCAR7,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,JUVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,MEOF,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,SCAR7,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,VETH,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,MIVI,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,TOAR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,LIGUS2,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,LOJA,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,POPR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,LECU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,BRST2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,GLTR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2018Jul30,2018,DAGL,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,CEOR7,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,POPR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,VETH,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,TOAR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,ROMU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,SCAR7,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,LOJA,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,JUVI,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,LECU,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,LIGUS2,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_38,36.45,-94.04,PERIInvPla2021Aug16,2021,MIVI,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_39,36.45,-94.04,PERIInvPla2006Sep13,2006,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_39,36.45,-94.04,PERIInvPla2006Sep13,2006,JUVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_39,36.45,-94.04,PERIInvPla2013Aug19,2013,JUVI,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_39,36.45,-94.04,PERIInvPla2018Jul30,2018,LECU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_39,36.45,-94.04,PERIInvPla2018Jul30,2018,ROMU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_39,36.45,-94.04,PERIInvPla2018Jul30,2018,JUVI,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_39,36.45,-94.04,PERIInvPla2021Aug16,2021,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_39,36.45,-94.04,PERIInvPla2021Aug16,2021,LECU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2006Sep13,2006,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2006Sep13,2006,LECU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2013Aug19,2013,RHCO,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2013Aug19,2013,POPR,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2013Aug19,2013,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2013Aug19,2013,DACA6,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2013Aug19,2013,BRRA2,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2018Jul30,2018,RHCO,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2018Jul30,2018,LECU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2018Jul30,2018,BRRA2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2018Jul30,2018,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2021Aug16,2021,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2021Aug16,2021,SCAR7,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2021Aug16,2021,ROPS,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2021Aug16,2021,RHCO,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2021Aug16,2021,POPR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2021Aug16,2021,DACA6,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_40,36.46,-94.03,PERIInvPla2021Aug16,2021,LECU,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2006Sep13,2006,JUVI,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2006Sep13,2006,ROMU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2013Aug19,2013,JUVI,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2013Aug19,2013,BRRA2,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2013Aug19,2013,SCAR7,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2013Aug19,2013,DACA6,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2013Aug19,2013,LECU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2018Jul30,2018,SCAR7,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2018Jul30,2018,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2018Jul30,2018,ROMU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2021Aug16,2021,BRRA2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2021Aug16,2021,DACA6,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2021Aug16,2021,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2021Aug16,2021,ROMU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2021Aug16,2021,SCAR7,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_41,36.46,-94.03,PERIInvPla2021Aug16,2021,RHCO,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_42,36.46,-94.03,PERIInvPla2006Sep13,2006,JUVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_42,36.46,-94.03,PERIInvPla2013Aug19,2013,JUVI,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_42,36.46,-94.03,PERIInvPla2013Aug19,2013,MIVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_42,36.46,-94.03,PERIInvPla2018Jul30,2018,JUVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_42,36.46,-94.03,PERIInvPla2018Jul30,2018,MIVI,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_42,36.46,-94.03,PERIInvPla2018Jul30,2018,ROMU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_42,36.46,-94.03,PERIInvPla2021Aug16,2021,MIVI,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_42,36.46,-94.03,PERIInvPla2021Aug16,2021,ROMU,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_42,36.46,-94.03,PERIInvPla2021Aug16,2021,JUVI,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_43,36.46,-94.02,PERIInvPla2013Aug19,2013,JUVI,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_43,36.46,-94.02,PERIInvPla2018Jul30,2018,BRRA2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_43,36.46,-94.02,PERIInvPla2021Aug16,2021,JUVI,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2006Sep13,2006,ROMU,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2006Sep13,2006,CESTM,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2006Sep13,2006,LOJA,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2006Sep13,2006,LECU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2013Aug19,2013,LOJA,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2013Aug19,2013,BRRA2,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2013Aug19,2013,VETH,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2013Aug19,2013,POPR,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2013Aug19,2013,SCAR7,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2013Aug19,2013,JUVI,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2013Aug19,2013,ROMU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2013Aug19,2013,LECU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2018Jul30,2018,MIVI,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2018Jul30,2018,POPR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2018Jul30,2018,JUVI,5,300.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2018Jul30,2018,ROMU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2018Jul30,2018,LIGUS2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2018Jul30,2018,SCAR7,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2018Jul30,2018,BRRA2,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2018Jul30,2018,LECU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2018Jul30,2018,LOJA,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2018Jul30,2018,VIMA,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,DACA6,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,LECU,3,30.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,LIGUS2,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,LOJA,6,750.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,MIVI,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,POPR,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,ROMU,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,SCAR7,4,75.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,JUVI,7,3000.00
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,CESTM,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_44,36.43,-94.05,PERIInvPla2021Aug16,2021,RUCR,1,0.50
Pea Ridge National Military Park,PERI,PERI_InvPla_45,36.44,-94.05,PERIInvPla2006Sep13,2006,LECU,2,5.00
Pea Ridge National Military Park,PERI,PERI_InvPla_45,36.44,-94.05,PERIInvPla2006Sep13,2006,CESTM,2,5.00
