ParkName,ParkCode,LocationID,PeriodID,CommonName,ScientificName,CoverClass,MidRange
Wilson's Creek National Battlefield,WICR,WICR_InvPla_172,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_8,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_192,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_83,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,6,750
Wilson's Creek National Battlefield,WICR,WICR_InvPla_162,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_41,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_71,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_82,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_51,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_34,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_99,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_96,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_167,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_186,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_80,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_128,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_34,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_22,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_58,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_71,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_118,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_15,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_26,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_15,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_52,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_90,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,6,750
Wilson's Creek National Battlefield,WICR,WICR_InvPla_62,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_117,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_192,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_14,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_91,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_51,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_63,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_21,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_21,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_51,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_175,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_117,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_52,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_63,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_151,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_136,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_118,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_112,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_26,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_182,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_9,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_26,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_103,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_180,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_181,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_21,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_93,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_53,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_181,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_7,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_135,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_135,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_61,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_182,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_134,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_2,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_91,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_92,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_14,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_61,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_14,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_113,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_92,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_17,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_52,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_93,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_62,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_190,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_34,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_88,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_103,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_125,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_90,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,6,750
Wilson's Creek National Battlefield,WICR,WICR_InvPla_113,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_88,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,6,750
Wilson's Creek National Battlefield,WICR,WICR_InvPla_99,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_161,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_162,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_118,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_123,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_188,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_84,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_105,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_22,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_47,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_173,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_84,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_41,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_35,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_68,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_127,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_11,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_89,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_89,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_103,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_27,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_27,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_113,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_102,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_175,WICRInvPla2013Jun17,winged sumac,Rhus copallinum,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_27,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_167,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_104,WICRInvPla2020Jul14,winged sumac,Rhus copallinum,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_160,WICRInvPla2016Jul20,winged sumac,Rhus copallinum,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_127,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_134,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_128,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_123,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_15,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_2,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_125,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_125,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_167,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_15,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_161,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_125,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_21,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_135,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_197,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_22,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_155,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_128,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_155,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_127,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_135,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_134,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_21,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_160,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_120,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_162,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_136,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_14,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_124,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_128,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_123,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_68,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_192,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_6,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_60,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_61,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_61,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_61,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_62,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_62,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_62,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_59,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_63,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_58,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_7,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_7,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_70,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_71,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_71,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_74,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_82,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_82,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_82,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_63,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_39,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_192,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_113,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_27,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_27,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_3,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_30,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_112,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_30,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_34,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_59,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_112,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_88,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_41,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_41,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_41,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_49,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_50,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_51,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_52,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_58,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_112,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_134,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_90,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_104,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_99,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_103,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_112,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_103,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_113,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_122,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_123,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_83,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_128,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_63,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_135,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_155,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_167,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_171,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_100,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_181,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_188,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,3,30
Wilson's Creek National Battlefield,WICR,WICR_InvPla_22,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,1,0.5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_7,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_127,WICRInvPla2020Jul14,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_97,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_83,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,4,75
Wilson's Creek National Battlefield,WICR,WICR_InvPla_88,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,5,300
Wilson's Creek National Battlefield,WICR,WICR_InvPla_89,WICRInvPla2006Aug22,smooth sumac,Rhus glabra,2,5
Wilson's Creek National Battlefield,WICR,WICR_InvPla_89,WICRInvPla2013Jun17,smooth sumac,Rhus glabra,6,750
Wilson's Creek National Battlefield,WICR,WICR_InvPla_89,WICRInvPla2016Jul20,smooth sumac,Rhus glabra,5,300
