LocationID,Lon_DD,Lat_DD
TAPR_InvPla_216,-96.546905,38.437723
TAPR_InvPla_217,-96.569513,38.407627
TAPR_InvPla_218,-96.566849,38.410282
TAPR_InvPla_219,-96.564209,38.413226
TAPR_InvPla_220,-96.56157,38.41617
TAPR_InvPla_221,-96.558929,38.419114
TAPR_InvPla_222,-96.556289,38.422057
TAPR_InvPla_223,-96.553648,38.425001
TAPR_InvPla_224,-96.551008,38.427945
TAPR_InvPla_225,-96.548367,38.430888
TAPR_InvPla_226,-96.545725,38.433832
TAPR_InvPla_227,-96.543065,38.436632
TAPR_InvPla_228,-96.565804,38.406699
TAPR_InvPla_229,-96.563115,38.408243
TAPR_InvPla_230,-96.560468,38.411149
TAPR_InvPla_231,-96.557828,38.414093
TAPR_InvPla_232,-96.555188,38.417036
TAPR_InvPla_233,-96.552547,38.41998
TAPR_InvPla_234,-96.549907,38.422924
TAPR_InvPla_235,-96.547266,38.425867
TAPR_InvPla_236,-96.544625,38.428811
TAPR_InvPla_237,-96.541991,38.431754
TAPR_InvPla_238,-96.540165,38.434754
TAPR_InvPla_239,-96.559227,38.406984
TAPR_InvPla_240,-96.556726,38.409072
TAPR_InvPla_241,-96.554086,38.412015
TAPR_InvPla_242,-96.551446,38.414959
TAPR_InvPla_243,-96.548806,38.417903
TAPR_InvPla_244,-96.546165,38.420846
TAPR_InvPla_245,-96.543524,38.42379
TAPR_InvPla_246,-96.541111,38.426718
TAPR_InvPla_247,-96.53978,38.429738
TAPR_InvPla_248,-96.554419,38.404583
TAPR_InvPla_249,-96.552969,38.407006
TAPR_InvPla_250,-96.550345,38.409938
TAPR_InvPla_251,-96.547705,38.412882
TAPR_InvPla_252,-96.545064,38.415825
TAPR_InvPla_253,-96.542423,38.418769
TAPR_InvPla_254,-96.5404,38.421639
TAPR_InvPla_255,-96.551239,38.402362
TAPR_InvPla_256,-96.549314,38.404912
TAPR_InvPla_257,-96.546607,38.407875
TAPR_InvPla_258,-96.543964,38.410804
TAPR_InvPla_259,-96.541323,38.413748
TAPR_InvPla_260,-96.538682,38.416691
TAPR_InvPla_261,-96.536022,38.419281
TAPR_InvPla_262,-96.548108,38.399931
TAPR_InvPla_263,-96.545486,38.402415
TAPR_InvPla_264,-96.542721,38.405818
TAPR_InvPla_265,-96.540223,38.408726
TAPR_InvPla_266,-96.537582,38.41167
TAPR_InvPla_267,-96.534941,38.414613
TAPR_InvPla_268,-96.5323,38.417556
TAPR_InvPla_269,-96.529748,38.419719
TAPR_InvPla_270,-96.536464,38.40721
TAPR_InvPla_271,-96.533841,38.409592
TAPR_InvPla_272,-96.5312,38.412535
TAPR_InvPla_273,-96.528559,38.415478
TAPR_InvPla_274,-96.525914,38.418401
TAPR_InvPla_275,-96.523272,38.420055
TAPR_InvPla_276,-96.530119,38.407719
TAPR_InvPla_277,-96.52746,38.410457
TAPR_InvPla_278,-96.524818,38.4134
TAPR_InvPla_279,-96.522177,38.416343
TAPR_InvPla_280,-96.519517,38.419077
TAPR_InvPla_281,-96.526353,38.406728
TAPR_InvPla_282,-96.523722,38.40839
TAPR_InvPla_283,-96.521078,38.411322
TAPR_InvPla_284,-96.518436,38.414265
TAPR_InvPla_285,-96.515795,38.417208
TAPR_InvPla_286,-96.513166,38.419599
TAPR_InvPla_287,-96.519889,38.407047
TAPR_InvPla_288,-96.517338,38.409244
TAPR_InvPla_289,-96.514696,38.412186
TAPR_InvPla_290,-96.512054,38.415129
TAPR_InvPla_291,-96.509412,38.418072
TAPR_InvPla_292,-96.506882,38.419895
TAPR_InvPla_293,-96.513619,38.407483
TAPR_InvPla_294,-96.510956,38.410108
TAPR_InvPla_295,-96.508314,38.41305
TAPR_InvPla_296,-96.505677,38.415993
TAPR_InvPla_297,-96.503772,38.418801
TAPR_InvPla_298,-96.509948,38.406592
TAPR_InvPla_299,-96.507226,38.408086
TAPR_InvPla_300,-96.504679,38.410961
TAPR_InvPla_301,-96.50324,38.413963
