LocationID,Lon_DD,Lat_DD
CUVA_InvPla_427,-81.536293,41.273158
CUVA_InvPla_428,-81.605231,41.215014
CUVA_InvPla_429,-81.602756,41.217555
CUVA_InvPla_430,-81.599329,41.22019
CUVA_InvPla_431,-81.596494,41.222606
CUVA_InvPla_432,-81.591678,41.225319
CUVA_InvPla_433,-81.582375,41.23365
CUVA_InvPla_434,-81.579262,41.235625
CUVA_InvPla_435,-81.575907,41.238086
CUVA_InvPla_436,-81.554743,41.254076
CUVA_InvPla_437,-81.552316,41.255539
CUVA_InvPla_438,-81.548857,41.259577
CUVA_InvPla_439,-81.545682,41.261192
CUVA_InvPla_440,-81.542422,41.263823
CUVA_InvPla_441,-81.535614,41.268883
CUVA_InvPla_442,-81.532352,41.270929
CUVA_InvPla_443,-81.607684,41.207288
CUVA_InvPla_444,-81.605714,41.209909
CUVA_InvPla_445,-81.602633,41.212501
CUVA_InvPla_446,-81.59927,41.214978
CUVA_InvPla_447,-81.595882,41.21763
CUVA_InvPla_448,-81.592611,41.220029
CUVA_InvPla_449,-81.588793,41.222699
CUVA_InvPla_450,-81.586092,41.225113
CUVA_InvPla_451,-81.572191,41.23587
CUVA_InvPla_452,-81.569106,41.237761
CUVA_InvPla_453,-81.554671,41.248465
CUVA_InvPla_454,-81.551891,41.250827
CUVA_InvPla_455,-81.548601,41.253672
CUVA_InvPla_456,-81.54565,41.255286
CUVA_InvPla_457,-81.542218,41.25901
CUVA_InvPla_458,-81.538927,41.260035
CUVA_InvPla_459,-81.534736,41.263543
CUVA_InvPla_460,-81.532217,41.266351
CUVA_InvPla_461,-81.529448,41.268608
CUVA_InvPla_462,-81.607825,41.203149
CUVA_InvPla_463,-81.605869,41.204843
CUVA_InvPla_464,-81.602586,41.207405
CUVA_InvPla_465,-81.599236,41.20997
CUVA_InvPla_466,-81.595885,41.212536
CUVA_InvPla_467,-81.592534,41.215101
CUVA_InvPla_468,-81.589304,41.217488
CUVA_InvPla_469,-81.585866,41.220891
CUVA_InvPla_470,-81.582475,41.222779
CUVA_InvPla_471,-81.579124,41.225235
CUVA_InvPla_472,-81.575756,41.226523
CUVA_InvPla_473,-81.570624,41.231112
CUVA_InvPla_474,-81.569127,41.232877
CUVA_InvPla_475,-81.565685,41.235631
CUVA_InvPla_476,-81.562914,41.237221
CUVA_InvPla_477,-81.552233,41.245878
CUVA_InvPla_478,-81.548958,41.248492
CUVA_InvPla_479,-81.545596,41.251002
CUVA_InvPla_480,-81.542241,41.253564
CUVA_InvPla_481,-81.538866,41.255117
CUVA_InvPla_482,-81.535532,41.259031
CUVA_InvPla_483,-81.532118,41.260388
CUVA_InvPla_484,-81.528893,41.264224
CUVA_InvPla_485,-81.526693,41.265818
CUVA_InvPla_486,-81.604851,41.199796
CUVA_InvPla_487,-81.602445,41.202312
CUVA_InvPla_488,-81.599189,41.204875
CUVA_InvPla_489,-81.595839,41.20744
CUVA_InvPla_490,-81.592488,41.210005
CUVA_InvPla_491,-81.589173,41.212533
CUVA_InvPla_492,-81.585787,41.215105
CUVA_InvPla_493,-81.581671,41.217676
CUVA_InvPla_494,-81.579259,41.220391
CUVA_InvPla_495,-81.575732,41.222829
CUVA_InvPla_496,-81.572378,41.225286
CUVA_InvPla_497,-81.569006,41.226578
CUVA_InvPla_498,-81.56494,41.230417
CUVA_InvPla_499,-81.562261,41.23309
CUVA_InvPla_500,-81.558996,41.23535
CUVA_InvPla_501,-81.544988,41.246402
CUVA_InvPla_502,-81.542199,41.24847
CUVA_InvPla_503,-81.538855,41.251037
CUVA_InvPla_504,-81.535489,41.253594
CUVA_InvPla_505,-81.531907,41.255432
CUVA_InvPla_506,-81.528805,41.259102
CUVA_InvPla_507,-81.525567,41.261078
CUVA_InvPla_508,-81.604884,41.194642
CUVA_InvPla_509,-81.602363,41.197206
CUVA_InvPla_510,-81.599143,41.19978
CUVA_InvPla_511,-81.595793,41.202345
CUVA_InvPla_512,-81.592442,41.20491
CUVA_InvPla_513,-81.589092,41.207475
CUVA_InvPla_514,-81.585748,41.210068
CUVA_InvPla_515,-81.582572,41.21245
CUVA_InvPla_516,-81.579618,41.215554
CUVA_InvPla_517,-81.575555,41.217663
CUVA_InvPla_518,-81.572351,41.220298
CUVA_InvPla_519,-81.568995,41.223037
CUVA_InvPla_520,-81.565622,41.225365
CUVA_InvPla_521,-81.562275,41.227991
CUVA_InvPla_522,-81.559055,41.230573
CUVA_InvPla_523,-81.555572,41.23312
CUVA_InvPla_524,-81.552839,41.235893
CUVA_InvPla_525,-81.548517,41.23817
CUVA_InvPla_526,-81.541912,41.243425
CUVA_InvPla_527,-81.538819,41.245933
CUVA_InvPla_528,-81.535666,41.249048
CUVA_InvPla_529,-81.532092,41.251065
CUVA_InvPla_530,-81.528777,41.253629
CUVA_InvPla_531,-81.525336,41.255743
CUVA_InvPla_532,-81.523046,41.258985
CUVA_InvPla_533,-81.519375,41.253374
CUVA_InvPla_534,-81.522098,41.251009
CUVA_InvPla_535,-81.518468,41.248566
CUVA_InvPla_536,-81.515109,41.245953
CUVA_InvPla_537,-81.512431,41.243143
CUVA_InvPla_538,-81.505802,41.237735
CUVA_InvPla_539,-81.502263,41.235346
CUVA_InvPla_540,-81.498699,41.232906
CUVA_InvPla_541,-81.495384,41.230537
CUVA_InvPla_542,-81.492796,41.228739
CUVA_InvPla_543,-81.52532,41.248548
CUVA_InvPla_544,-81.521928,41.246242
CUVA_InvPla_545,-81.518889,41.243427
CUVA_InvPla_546,-81.515129,41.240892
CUVA_InvPla_547,-81.511738,41.238418
CUVA_InvPla_548,-81.508343,41.235886
CUVA_InvPla_549,-81.504907,41.233466
CUVA_InvPla_550,-81.501554,41.23082
CUVA_InvPla_551,-81.498361,41.228564
CUVA_InvPla_552,-81.528625,41.24606
CUVA_InvPla_553,-81.525283,41.243452
CUVA_InvPla_554,-81.521884,41.240921
CUVA_InvPla_555,-81.518489,41.238388
CUVA_InvPla_556,-81.515093,41.235856
CUVA_InvPla_557,-81.511698,41.233323
CUVA_InvPla_558,-81.508303,41.230611
CUVA_InvPla_559,-81.504909,41.228257
CUVA_InvPla_560,-81.501515,41.225724
CUVA_InvPla_561,-81.498907,41.223202
CUVA_InvPla_562,-81.532586,41.243388
CUVA_InvPla_563,-81.528619,41.240868
CUVA_InvPla_564,-81.525168,41.238475
CUVA_InvPla_565,-81.521522,41.236277
CUVA_InvPla_566,-81.517868,41.233534
CUVA_InvPla_567,-81.515058,41.230741
CUVA_InvPla_568,-81.511659,41.228227
CUVA_InvPla_569,-81.508126,41.22572
CUVA_InvPla_570,-81.50487,41.223162
CUVA_InvPla_571,-81.501485,41.221166
